0	1
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.7774959039432681	0.6288880022320672
1.553450074987052	1.259677289109828
2.3301099775115466	1.8895974394548078
3.104196274467527	2.522677533017208
3.8779374408768765	3.156179393632865
4.651365140291572	3.7900639207969933
5.4117791805887165	4.439502514752553
6.175950555359206	5.084515778167639
6.941106428961429	5.728360859761045
7.708003111730985	6.370131440231239
8.477539506417354	7.008734397672797
9.234458606946578	7.6622429861810355
9.983698550342654	8.324541640278904
10.71966291104243	9.001561920462422
11.44380672134622	9.691210919590754
12.168892665040685	10.379869306787707
12.896267757843706	11.066109406439278
13.624465260108023	11.751476751514902
14.354512516498993	12.434873417760809
15.068744524789508	13.134782439229525
15.771330989569332	13.846380822805674
16.456994850617235	14.57429913529196
17.127593231548815	15.316119741295825
17.79633680089975	16.05961287404943
18.4623958092435	16.805511927141833
19.124520071712954	17.554905989734593
19.783126688149366	18.30739341473662
20.439320942906583	19.061985423721353
21.09474738901704	19.81724443474937
21.75020178044095	20.572479193458946
22.406472363512506	21.327004820455752
23.063917698578322	22.08050706424816
23.723273028938912	22.8323385269611
24.36921045558487	23.5957288863828
25.007185354376315	24.365786045632717
25.630044912686095	25.148119715253387
26.23977662928305	25.940727584111457
26.852273773625868	26.73120038451125
27.46791652787034	27.519225764271496
28.085994817177042	28.30534231306544
28.706683934075453	29.089399084073683
29.310834106419993	29.886269568692146
29.90206105600105	30.692774803696285
30.476031179358383	31.511651044341455
31.032442381404852	32.342558123524924
31.58777579472762	33.174185924916436
32.14058737033281	34.00749220827022
32.69001758649882	34.84303181688478
33.23745708980228	35.6798770775052
33.78501239495679	36.51664657252587
34.33290228044007	37.353197033278306
34.88178673105014	38.18909526863862
35.43240571746695	39.023851958816856
35.9668794345334	39.86903705438183
36.4897163333323	40.72146979498625
36.9948208747906	41.584527963476766
37.48258000237055	42.45750621833908
37.970313102835796	43.330499014821704
38.458175928554105	44.20341932234247
38.94546027187118	45.076662684045296
39.4331713284481	45.94966779588177
39.922070214082446	46.82200825672575
40.39228225841012	47.704561730102405
40.86876276752318	48.583746764344546
41.323760710801885	49.4742392525847
41.76621331073729	50.37103114416847
42.210757897729415	51.266787869053076
42.639393301999974	52.170265422844984
43.06964064389428	53.07297646453711
43.501812273120734	53.97476783890912
43.9142556074479	54.8857510966966
44.329225264025126	55.7955863477834
44.722830117932205	56.71486607614729
45.09829455949377	57.64170287576352
45.4706184746731	58.56980572684498
45.821616606833125	59.50618188588587
46.198897783868475	60.432280645983745
46.593951166460926	61.350938811408874
47.00331972363387	62.26330791675941
47.42646749896793	63.16936859918076
47.820344253120375	64.0885318613591
48.213784494549365	65.00788205384524
48.592649237137906	65.93333410923402
48.961367347716404	66.86287536971224
49.33933201337581	67.78869539083567
49.7350717900227	68.70705808017985
50.133196958997154	69.62438918170703
50.53047794300479	70.54208620128698
50.89686604278884	71.47254832321168
51.25211938263145	72.40731838292191
51.58938575614427	73.34872764211661
51.94272644518864	74.28422235480379
52.295118775559715	75.22007471789085
52.6546469140978	76.15320896203761
53.02302394892979	77.08288544351296
53.38174319086696	78.01633094565223
53.7603799483827	78.94187630156839
54.128136061773475	79.87179857846237
54.50038539580252	80.79993134553557
54.88778990486429	81.72184118188542
55.270770299459755	82.64559765269118
55.675735059269904	83.55992994639621
56.06612061158295	84.48058141168872
56.45739174625233	85.40085685913613
56.858959832027324	86.31668603124575
57.24620213529879	87.23866401284673
57.65150752646012	88.1528453624134
58.03961151048473	89.0744609534188
58.42174602833496	89.9985676627697
58.81539080481604	90.91783029659594
59.18879653709475	91.84549842642545
59.588299090053944	92.76223050843147
59.988352031877646	93.67872253989611
60.387178582778574	94.59574892026718
60.79179322373635	95.51023620411678
61.18410113315826	96.43007015880916
61.57080805672708	97.35227282377166
61.97829097933811	98.26548565098138
62.36170378173704	99.18906273111958
62.76938942698685	100.10218507487053
63.17000548689552	101.0184310967136
63.56595028160735	101.9367054127764
63.9681983908944	102.85223611055501
64.35645764881613	103.77378629835711
64.75674435979475	104.69017625302375
65.1632457681381	105.60382640763156
65.55396212187652	106.52433753245371
65.96860999475743	107.43431947816217
66.35548066048197	108.3564534640893
66.74879006989273	109.27585963573976
67.14886952111688	110.19234009527406
67.53696048896133	111.11396116744938
67.93992748405866	112.0291756782949
68.32452201268704	112.9522612910899
68.70766798409757	113.87594909797699
69.10714377152937	114.79269284366372
69.48714943384194	115.71767700385803
69.89001907707794	116.63293437233911
70.28814305243573	117.55026599189951
70.67914915770132	118.47065407615801
71.08776821668563	119.38335910223971
71.47620534132771	120.30483433261749
71.88773110366174	121.216232460186
72.29756605651644	122.12839215641172
72.69469900060956	123.04615324989734
73.11036487721861	123.95567063786902
73.50312654200505	124.8753109342209
73.9225412722751	125.7831056709497
74.3400733843572	126.69176783885383
74.74699142943354	127.6052325095397
75.17098360393398	128.51089836180662
75.57232285840956	129.42682783661186
75.99975286696586	130.33087627988553
76.42629426325722	131.2353443209184
76.84186291261904	132.14490613721654
77.27466193001223	133.0463965756259
77.68530122828328	133.95819445164636
78.121761778281	134.8579178470828
